Plot,Sowing_Date,Harvest_Date,Yield,Latitude,Longitude,polygon_wkt
AEA56,15/10/2022,03/01/2023,4.61,12.91198,103.28351,"POLYGON ((103.28350474193388 12.911428568007986, 103.28329132708726 12.911335541096097, 103.28325827891224 12.911773991244187, 103.28321638222855 12.91232983041869, 103.28368089955805 12.912497902364416, 103.28370897545614 12.912243280692874, 103.28372773834411 12.911780390085939, 103.28375176338969 12.911535526243455, 103.28350474193388 12.911428568007986))"
AEA56,22/05/2022,,4,12.91198,103.28351,"POLYGON ((103.28350474193388 12.911428568007986, 103.28329132708726 12.911335541096097, 103.28325827891224 12.911773991244187, 103.28321638222855 12.91232983041869, 103.28368089955805 12.912497902364416, 103.28370897545614 12.912243280692874, 103.28372773834411 12.911780390085939, 103.28375176338969 12.911535526243455, 103.28350474193388 12.911428568007986))"
AEA57,15/05/2023,18/09/2023,5.87,12.9196,103.28694,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA57,15/10/2022,,4.98,12.9196,103.28694,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA57,17/06/2024,04/10/2024,4.06,12.91948,103.28688,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA57,17/12/2023,,3.79,12.9196,103.28694,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA57,23/05/2022,,4.13,12.9196,103.28694,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA57,25/09/2023,15/12/2023,5.23,12.9196,103.28694,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA57,26/10/2024,30/01/2025,5.78,12.91948,103.28688,"POLYGON ((103.28735648047552 12.91925999903099, 103.28673666621563 12.918980899530133, 103.28662846897913 12.918937140910659, 103.2866198544792 12.9189490424107, 103.28660624170486 12.918978848139302, 103.28657866558184 12.919089876746678, 103.28654619713132 12.919203264853216, 103.28646410445148 12.91944308229442, 103.28636920187854 12.91977369651657, 103.2863374802109 12.919899723276469, 103.28670942303633 12.92007790041528, 103.28675799969467 12.920105124621916, 103.28689608979113 12.919800624816903, 103.28729491158423 12.919951520005675, 103.28749638040641 12.919317483867827, 103.28735648047552 12.91925999903099))"
AEA58,10/05/2022,,3.61,12.91928,103.286,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA58,15/05/2023,09/09/2023,6.36,12.91928,103.286,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA58,15/10/2022,,4,12.91928,103.286,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA58,15/12/2023,,3.23,12.91928,103.286,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA58,19/09/2023,,4.9,12.91928,103.286,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA58,20/10/2024,25/01/2025,4.9,12.91928,103.28596,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA58,23/05/2024,28/09/2024,6.22,12.91928,103.28596,"POLYGON ((103.28611969700536 12.919243070826925, 103.28545305690055 12.9190378007995, 103.28522442085917 12.919672465607606, 103.28518482657779 12.919745027883836, 103.28568658313317 12.919906765572359, 103.28615151416953 12.920054477073279, 103.28617343173512 12.920058208309948, 103.28621720162884 12.920075236757551, 103.28624647398374 12.920073037247793, 103.28626366233199 12.920055213025591, 103.28628098115274 12.920018256842058, 103.28631101186981 12.919904852805663, 103.28633737739756 12.919792620512887, 103.28636739989568 12.919680412209127, 103.2864758744695 12.919325971004033, 103.28611969700536 12.919243070826925))"
AEA59,05/06/2024,15/01/2025,5.74,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA59,10/05/2022,,5,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA59,12/09/2023,12/12/2023,4.71,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA59,15/05/2023,,3.5,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA59,15/10/2022,,5,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA59,15/12/2023,,3.7,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA59,26/10/2024,30/09/2024,4.6,12.91207,103.28393,"POLYGON ((103.28375176338967 12.911535526243455, 103.28372773834411 12.911780390085939, 103.28370897545614 12.912243280692874, 103.28368089955805 12.912497902364416, 103.28411611349038 12.91267295592843, 103.28418004789876 12.911720969139227, 103.28375176338967 12.911535526243455))"
AEA6,05/10/2023,08/01/2024,7.68,12.97849,103.27203,"POLYGON ((103.27239446259387 12.978168773722645, 103.27228516926789 12.978174744086475, 103.27204246145533 12.978148259189348, 103.27173063772109 12.978101225537218, 103.27162450737609 12.978778771077964, 103.27179048936033 12.978807192735726, 103.27231452500534 12.978867539628386, 103.272360969582 12.978498588782722, 103.27239446259387 12.978168773722645))"
AEA6,07/10/2024,22/09/2024,6.01,12.97887,103.272,"POLYGON ((103.27169989780704 12.979444130140097, 103.2722495881786 12.979512833784183, 103.27267271807628 12.97954530031613, 103.27274498818501 12.978967975415559, 103.27274912770523 12.978933564203883, 103.2725288736169 12.978904358911848, 103.27231452500534 12.978867539628386, 103.27179048936033 12.978807192735726, 103.27169989780704 12.979444130140097))"
AEA6,10/05/2022,,2.26,12.97849,103.27203,"POLYGON ((103.27239446259387 12.978168773722645, 103.27228516926789 12.978174744086475, 103.27204246145533 12.978148259189348, 103.27173063772109 12.978101225537218, 103.27162450737609 12.978778771077964, 103.27179048936033 12.978807192735726, 103.27231452500534 12.978867539628386, 103.272360969582 12.978498588782722, 103.27239446259387 12.978168773722645))"
AEA6,11/06/2024,04/01/2025,7.48,12.97887,103.272,"POLYGON ((103.27169989780704 12.979444130140097, 103.2722495881786 12.979512833784183, 103.27267271807628 12.97954530031613, 103.27274498818501 12.978967975415559, 103.27274912770523 12.978933564203883, 103.2725288736169 12.978904358911848, 103.27231452500534 12.978867539628386, 103.27179048936033 12.978807192735726, 103.27169989780704 12.979444130140097))"
AEA6,15/10/2022,,3.66,12.97849,103.27203,"POLYGON ((103.27239446259387 12.978168773722645, 103.27228516926789 12.978174744086475, 103.27204246145533 12.978148259189348, 103.27173063772109 12.978101225537218, 103.27162450737609 12.978778771077964, 103.27179048936033 12.978807192735726, 103.27231452500534 12.978867539628386, 103.272360969582 12.978498588782722, 103.27239446259387 12.978168773722645))"
AEA6,20/05/2023,15/09/2023,6.19,12.97849,103.27203,"POLYGON ((103.27239446259387 12.978168773722645, 103.27228516926789 12.978174744086475, 103.27204246145533 12.978148259189348, 103.27173063772109 12.978101225537218, 103.27162450737609 12.978778771077964, 103.27179048936033 12.978807192735726, 103.27231452500534 12.978867539628386, 103.272360969582 12.978498588782722, 103.27239446259387 12.978168773722645))"
AEA60,15/10/2022,,3.7,12.92851,103.2851,"POLYGON ((103.28444429053363 12.92845232512276, 103.28440764131938 12.9287122000061, 103.2850976785682 12.92899748658421, 103.28597032768496 12.929358268186625, 103.28617151466668 12.928849702331128, 103.28594098961068 12.928835119886868, 103.28584447359117 12.92821602987638, 103.2855917765379 12.928191718911018, 103.28547706566692 12.928194409307808, 103.28534242086602 12.928202708537867, 103.28521500937879 12.928180060091606, 103.28505270905802 12.928125039254201, 103.28479465769767 12.928038393988297, 103.28452251616662 12.927958543684351, 103.28448180377337 12.928100528384608, 103.28444429053363 12.92845232512276))"
